match_id,player_id,event_time,event_type
1012,174835,21,penalty
1012,2204,57,goal
102,79318,106,goal
102,79318,108,goal
102,44555,115,goal
102,174649,44,yellow
103,174867,25,goal
103,174684,61,penalty
103,174518,65,goal
103,174708,83,penalty
103,174708,105,penalty
103,174740,28,yellow
1044,44752,1,yellow
1051,174486,18,goal
1051,59816,29,goal
1051,59816,32,goal
1051,58575,54,goal
1051,60039,64,goal
1051,181332,73,goal
1051,45752,79,goal
1054,49828,24,goal
1054,174409,48,goal
1054,46145,68,goal
1055,44647,55,goal
1055,174694,58,goal
1055,160825,61,goal
1055,47055,68,goal
1055,47789,76,goal
1055,52634,83,goal
1055,59530,31,yellow
1058,47683,1,yellow
1071,174645,15,goal
1071,47683,59,goal
1071,57932,84,goal
1071,44651,86,goal
1071,44651,5,yellow
108,79318,76,goal
108,79318,86,goal
108,174366,88,goal
108,174822,20,yellow
1084,61693,12,goal
1084,61693,13,goal
1084,58531,15,goal
1084,49179,51,goal
1085,174777,81,goal
1086,61693,8,goal
1086,60407,12,goal
1086,61693,17,goal
1086,57131,42,penalty
1086,44726,53,goal
1086,60407,55,goal
1086,57131,65,goal
1086,49834,75,goal
1086,61693,80,goal
1087,48687,12,goal
1087,174854,20,goal
1087,61693,37,goal
1087,47419,57,goal
1087,51279,68,goal
1087,47398,89,goal
1088,174777,20,goal
1088,57749,56,goal
1088,61693,69,goal
1088,174854,80,goal
1088,174854,85,goal
1088,61693,87,goal
1088,46989,89,goal
1089,56077,40,penalty
1090,53957,23,goal
1090,49494,45,goal
1090,55992,69,goal
1091,59994,37,goal
1091,63823,67,goal
1091,59994,73,goal
1091,63823,83,goal
1092,46364,60,goal
1092,53657,65,goal
1092,46364,67,goal
1092,59734,85,goal
1093,61698,21,goal
1093,46364,30,goal
1093,63823,62,goal
1094,58531,65,goal
1095,59596,3,goal
1095,57131,51,owngoal
1095,59596,65,goal
1096,29657,19,goal
1096,52726,40,goal
1096,53765,43,goal
1096,47331,70,goal
1096,53765,87,goal
1097,55992,10,goal
1097,55992,15,goal
1097,55992,50,goal
1098,48467,1,goal
1098,58313,75,goal
1098,58384,79,goal
1098,52463,89,goal
1098,49705,70,red
1099,47398,60,goal
1100,48687,7,goal
1100,57652,24,goal
1100,45675,30,goal
1100,47419,35,goal
1101,59734,4,goal
1101,47419,18,goal
1101,45675,20,goal
1101,45675,31,goal
1101,51279,61,goal
1101,47419,67,goal
1101,47419,72,goal
1102,46383,4,goal
1102,51569,9,goal
1102,49694,48,goal
1102,51569,67,goal
1102,52535,79,goal
1104,55121,18,goal
1104,44642,44,goal
1104,44608,93,goal
1104,174400,109,goal
1104,59574,116,penalty
1105,52908,1,goal
1105,47914,27,goal
1105,51009,28,goal
1105,52908,42,goal
1105,44631,54,goal
1106,51009,8,goal
1106,60365,51,goal
1106,44605,60,penalty
1106,53662,63,red
1107,174579,19,goal
1108,52297,25,goal
1108,59711,29,goal
1108,59711,43,goal
1108,58001,49,goal
1108,47914,66,goal
1108,47914,70,goal
1108,47914,87,goal
111,174883,20,goal
111,44783,29,goal
111,44775,52,goal
111,174504,63,goal
111,174649,61,yellow
1111,51276,18,penalty
1111,51276,25,goal
1111,52723,29,goal
1111,63829,55,goal
1119,58843,11,goal
1119,59017,31,goal
1119,49294,35,goal
1119,49294,39,goal
1119,59658,53,goal
1119,59017,61,goal
1122,56771,30,goal
1122,174537,44,goal
1123,174761,11,goal
1129,50950,60,goal
1129,50950,63,goal
1129,48779,82,goal
1130,174799,21,goal
1130,55223,62,goal
1130,174799,69,goal
1130,174799,80,goal
1133,52146,7,goal
1133,58166,29,goal
1133,52146,43,goal
1133,174322,66,goal
1133,59550,69,goal
1134,174884,71,goal
1134,174825,81,goal
1134,44610,95,goal
1135,44610,18,goal
1135,174825,20,goal
1135,44610,29,goal
1135,48676,57,goal
1135,174537,63,goal
1135,44610,64,goal
1135,174825,69,goal
1135,174761,90,goal
114,174711,88,goal
114,154742,90,goal
114,122746,15,yellow
1141,48634,11,goal
1141,174884,50,goal
1141,174799,67,goal
1143,52146,12,goal
1143,58627,24,goal
1143,58193,49,goal
1143,51384,78,goal
1143,174799,82,goal
1146,59523,1,goal
1146,55121,16,goal
1146,51297,38,goal
1146,55121,69,goal
1149,174474,51,goal
1149,174761,60,penalty
1149,63836,87,goal
1150,63829,18,goal
1150,58666,23,penalty
1150,63836,25,goal
1150,56091,44,goal
1150,44754,53,goal
1150,44754,59,goal
1150,56091,71,goal
1150,44754,89,goal
1150,63829,93,goal
1150,63829,104,goal
1150,44754,118,goal
1151,51569,28,goal
1151,55350,38,goal
1151,63836,44,goal
1151,63829,63,goal
1151,63829,74,goal
1151,56091,80,goal
1152,63829,30,goal
1152,174799,65,penalty
1152,63834,14,red
1152,56890,89,red
1152,63832,89,red
1153,174678,25,goal
1153,63829,57,goal
1153,56956,63,goal
1156,46605,35,goal
1156,58197,44,goal
1156,69663,69,goal
1156,46209,88,goal
1156,58197,103,goal
1156,48634,105,goal
1157,48634,35,goal
1157,58197,51,goal
1157,49358,57,goal
1158,45598,9,goal
1158,59912,22,goal
1158,59912,37,goal
1158,59912,44,goal
1158,52017,80,goal
1158,45598,81,goal
1158,55350,84,goal
1158,45598,89,goal
1164,174474,9,goal
1164,50742,10,goal
1164,174862,51,goal
1164,174862,72,goal
1165,49822,29,goal
1165,174322,43,goal
1165,56173,96,red
1166,291616,8,goal
1166,53131,22,owngoal
1166,59783,42,goal
1166,46574,64,goal
1166,174322,75,goal
1166,174322,78,goal
1172,174679,93,goal
1172,60322,111,goal
1172,174799,118,goal
1173,52327,13,goal
1173,59017,15,goal
1173,44605,28,goal
1173,44788,35,goal
1173,44788,76,goal
1173,44605,89,goal
1174,174474,6,goal
1174,44693,8,goal
1174,174862,16,goal
1174,174474,35,goal
1174,44605,70,goal
1174,174862,82,goal
1175,44605,40,goal
1175,44788,89,goal
1176,55350,1,goal
1176,51377,19,owngoal
1176,44693,37,goal
1176,44788,39,goal
1176,44605,65,goal
1176,44788,85,goal
1179,44100,2,goal
1179,47007,83,goal
1179,174862,94,goal
1185,54212,14,goal
1185,44733,18,goal
1185,44609,23,goal
1185,54212,40,goal
1185,54212,51,goal
1185,44609,54,goal
1185,56123,83,goal
1185,174559,87,goal
1186,55964,15,owngoal
1186,63846,21,goal
1186,63847,31,goal
1186,63847,55,goal
1186,45005,57,goal
1186,63844,67,goal
1186,51194,71,goal
1186,63843,1,yellow
1187,45005,30,goal
1187,63846,65,goal
1187,63850,71,goal
1187,45005,79,goal
1188,69792,3,goal
1188,49289,17,goal
1188,63850,32,goal
1188,49289,88,goal
1189,45005,17,goal
1189,45005,36,goal
1189,63847,39,goal
1189,45005,52,goal
1189,45005,58,goal
1189,45607,67,penalty
1189,63849,85,goal
1189,63847,88,goal
119,44555,50,goal
119,44708,85,goal
119,94436,5,yellow
1190,49608,47,goal
1190,44609,66,goal
1190,174559,79,goal
1191,45005,4,goal
1191,63844,69,goal
1192,174786,39,goal
1192,53572,51,goal
1193,46285,17,goal
1193,60291,30,goal
1194,56974,16,goal
1194,48048,32,goal
1194,59780,47,goal
1194,53336,48,penalty
1194,56449,54,goal
1194,48048,60,goal
1194,56883,82,goal
1199,60291,48,goal
120,44241,75,goal
120,44667,85,yellow
1202,49674,38,goal
1206,58582,15,goal
1206,54060,33,goal
1206,55844,80,goal
1206,60291,82,goal
1207,174559,29,goal
1207,46285,37,goal
1207,46285,39,goal
1207,44727,73,goal
1208,55936,17,goal
1208,51194,81,goal
1208,46285,83,goal
1208,60291,89,goal
1218,47284,12,goal
1218,55865,63,goal
1219,47284,7,goal
1219,51531,25,goal
1219,45607,34,goal
1219,51531,69,goal
1219,54647,78,goal
1222,46042,10,goal
1222,174351,44,goal
1222,69786,89,goal
1225,174410,20,goal
1225,47774,23,goal
1225,47774,51,goal
1225,59027,81,goal
1225,55669,89,penalty
1228,58582,17,goal
1228,55844,26,goal
1228,53163,35,goal
1228,53162,74,goal
1230,174771,59,goal
1230,59027,70,goal
1230,55466,84,owngoal
1231,55844,5,goal
1231,174559,39,goal
1231,58582,40,goal
1231,54212,77,goal
1231,54212,85,goal
1233,57659,31,goal
1233,174784,47,goal
1233,56458,51,goal
1233,44747,54,penalty
1233,59793,61,goal
1233,44747,64,penalty
1233,59793,89,goal
1236,56458,33,goal
1237,174370,16,goal
1237,51087,17,goal
1237,51087,19,goal
1237,59761,25,goal
1237,52394,26,goal
1237,59761,27,goal
1237,174813,32,goal
1237,52394,34,goal
1237,174370,39,goal
1237,59761,53,goal
1237,51087,60,goal
1237,56458,76,goal
1238,44666,3,goal
1238,56458,4,goal
1238,56458,21,goal
1238,56458,24,goal
1238,44666,65,goal
1239,44666,16,penalty
1239,50957,22,goal
1239,48082,59,owngoal
1239,174813,79,goal
1240,45671,5,goal
1240,46963,26,goal
1240,53136,36,goal
1240,46963,63,goal
1240,47955,67,penalty
1240,45671,71,goal
1240,53136,91,goal
1240,48545,94,owngoal
1243,55865,41,penalty
1243,49719,48,goal
1243,44119,58,goal
1243,174716,78,goal
1243,45671,81,goal
1248,174603,4,goal
1248,174669,7,goal
1248,44603,18,penalty
1248,174690,60,penalty
1248,63854,65,goal
1248,174669,88,goal
1248,43940,71,red
1248,44604,71,red
1248,63856,79,red
1249,63850,23,goal
1249,63855,30,goal
1249,63859,34,goal
1249,63859,43,goal
1249,63854,69,goal
1252,44777,48,goal
1252,63855,69,goal
1263,54702,43,goal
1263,70047,69,goal
1264,46791,5,goal
1264,53136,16,goal
1264,44727,39,goal
1264,44609,46,goal
1264,49427,67,goal
1264,45523,78,goal
127,174463,49,goal
1275,61704,19,goal
1275,61589,46,owngoal
1275,52703,54,goal
1275,46122,85,goal
1275,174677,88,penalty
1276,174770,15,goal
1277,174669,3,goal
1277,174886,17,goal
1277,174669,21,goal
1277,56221,25,goal
1277,174603,52,goal
1277,174603,54,goal
1277,174669,69,goal
1277,229609,75,goal
1277,44545,77,goal
1277,174669,78,goal
1277,50849,84,goal
1278,174886,6,goal
1278,174485,8,goal
1278,174784,10,goal
1278,44545,18,goal
1278,44545,84,goal
128,95459,32,goal
128,174544,75,goal
128,174762,87,goal
128,44672,18,yellow
1283,58524,2,goal
1283,57659,14,goal
1283,52280,52,goal
1283,59793,60,goal
1283,174784,84,goal
1284,59793,7,goal
1284,57659,12,goal
1284,49107,21,goal
1284,174784,30,goal
1284,174784,60,goal
1284,44747,62,goal
1284,174784,77,goal
1284,57659,79,goal
1284,52892,82,goal
1285,51007,9,owngoal
1285,44545,85,goal
129,44645,12,goal
129,94770,55,goal
129,44645,63,goal
129,174683,76,goal
129,44645,82,goal
129,94770,5,yellow
1294,174886,12,goal
1294,174690,18,goal
1294,174669,24,goal
1294,174669,36,goal
1294,174669,50,goal
1294,174485,59,goal
1294,55850,75,goal
1294,55850,83,goal
1294,174886,89,goal
1295,174485,12,goal
1295,174603,47,goal
1295,50957,75,goal
1295,50957,86,goal
1295,174669,109,goal
1295,174669,116,goal
1300,174370,18,goal
1300,174417,44,goal
1300,51087,78,goal
1301,51087,14,goal
1301,174370,48,goal
1301,55058,67,goal
1301,51087,85,goal
1301,49289,90,goal
1304,58524,10,goal
1304,52892,18,goal
1304,58524,30,goal
1304,47074,37,goal
1304,47074,64,goal
1304,47074,70,goal
1304,49105,76,goal
1313,46791,17,goal
1313,54212,30,goal
1313,46791,47,goal
1313,43802,54,goal
1313,46791,57,goal
1313,54212,83,goal
1313,43802,85,goal
1315,54212,71,goal
1315,44609,84,goal
1323,47957,2,goal
1323,44545,32,goal
1323,57776,40,goal
1323,44545,79,goal
1324,53996,3,goal
1324,47957,38,penalty
1324,54112,55,goal
1324,45952,59,goal
1325,48813,8,goal
1325,60355,17,goal
1325,60355,40,goal
1325,47957,65,penalty
1325,49393,69,goal
1325,51038,82,goal
1325,51038,89,goal
1326,174341,38,goal
1326,44604,49,goal
1326,174341,89,goal
1327,52347,16,goal
1327,50717,56,goal
1327,52394,70,goal
1327,52071,73,goal
1332,174630,15,goal
1332,182129,63,goal
1340,63866,2,goal
1340,29875,9,goal
1340,63855,39,goal
1340,63869,52,goal
1340,63869,64,goal
1340,63869,75,goal
1340,174861,83,goal
1343,174705,4,goal
1343,63866,9,goal
1343,63866,32,goal
1343,63869,55,goal
1343,61571,68,goal
1343,58070,80,goal
1343,63869,90,goal
1344,63866,3,goal
1344,63866,77,goal
1345,63869,66,goal
1372,58064,13,goal
1372,51336,55,goal
1372,52071,66,goal
1372,49427,85,penalty
1373,174630,68,goal
1382,29875,16,goal
1382,47780,18,goal
1382,174677,27,penalty
1382,29875,36,goal
1382,48710,50,goal
1382,44545,52,goal
1382,29875,78,goal
1382,57659,84,goal
1382,29875,89,goal
1385,44760,44,goal
1385,29875,55,goal
1385,29875,63,goal
1385,174861,68,goal
1386,45517,20,goal
1386,29875,24,goal
1386,29875,30,goal
1386,45517,44,penalty
1386,57103,50,goal
1386,174861,52,goal
1386,44760,61,goal
1386,29875,67,goal
1386,174677,70,goal
1386,61704,83,goal
1387,174677,22,goal
1387,29875,44,goal
1387,46087,66,goal
1388,29875,4,goal
1388,56175,16,goal
1388,59577,63,goal
1388,29875,85,goal
1388,59577,88,goal
1389,53996,19,goal
1389,44545,20,goal
1389,53996,60,goal
1389,57776,79,goal
1390,57659,24,goal
1390,44644,32,owngoal
1390,174576,81,goal
1390,174591,88,goal
1390,51718,59,red
1391,48813,24,penalty
1391,60355,43,goal
1391,57659,59,goal
1391,44545,70,goal
1392,44545,12,goal
1403,44689,19,goal
1403,44689,46,goal
1403,57518,54,goal
1403,46433,69,goal
1406,174591,34,goal
1406,174591,55,goal
1406,44689,77,goal
1407,43940,5,goal
1407,43991,27,goal
1408,44689,33,goal
1408,174336,55,goal
1408,54016,76,goal
1408,44643,79,red
1415,58070,17,goal
1415,174705,57,penalty
1415,58070,64,goal
1418,174336,32,goal
1418,46396,89,goal
1421,48131,20,goal
1422,60355,19,goal
1422,53996,44,goal
1422,53996,99,goal
1422,47015,102,red
1423,45056,4,goal
1423,54653,24,goal
1423,61675,45,goal
1423,55962,73,goal
1423,47886,76,goal
1426,55467,12,owngoal
1426,55962,20,goal
1426,59577,29,goal
1426,45056,49,goal
1426,56618,73,goal
1426,57103,80,goal
1434,56175,6,goal
1434,69955,49,goal
1437,174591,49,goal
1437,58070,88,goal
1447,49203,4,goal
1447,54981,1,yellow
1450,49497,17,penalty
1450,43993,42,goal
1450,174575,67,goal
1450,57526,81,goal
1458,63868,9,goal
1458,63868,32,goal
1458,59050,42,goal
1458,63866,47,goal
1458,44596,61,penalty
1458,63866,78,goal
1458,52719,80,red
1458,63868,83,red
1459,63868,31,goal
1459,174607,38,goal
1459,63866,53,goal
1459,63868,59,goal
1460,56999,35,goal
1460,63873,72,goal
1460,63873,86,goal
1461,61571,56,goal
1461,63869,73,goal
1463,174738,15,goal
1463,63873,17,goal
1463,63867,69,goal
1463,63866,78,goal
1470,174330,1,goal
1470,174330,6,goal
1470,44689,8,goal
1470,58243,12,goal
1470,174330,53,goal
1470,58211,64,goal
1470,44689,70,goal
1471,58681,21,penalty
1471,57776,82,goal
1472,56653,73,goal
1472,59050,87,goal
1472,49385,8,red
1472,48257,41,red
1473,60065,6,goal
1473,44596,44,goal
1473,56653,51,goal
1473,44596,55,goal
1474,44596,11,goal
1474,47679,26,goal
1474,44579,29,goal
1475,44579,90,goal
1478,182129,8,goal
1478,47679,10,goal
1478,182129,11,goal
1478,44945,21,goal
1478,56380,56,goal
1478,47883,68,goal
1478,56559,72,goal
1478,52277,76,goal
1479,60405,19,penalty
1479,48099,56,goal
1479,57608,75,goal
1480,174551,20,goal
1480,51536,25,goal
1480,174551,61,goal
1480,54059,82,goal
1480,51536,87,goal
1490,44689,17,goal
1490,49497,60,penalty
1490,174330,71,goal
1497,174844,90,goal
1498,58444,80,goal
150,44764,58,goal
150,174321,36,yellow
151,174661,58,goal
151,174321,83,penalty
151,44550,55,yellow
1510,47000,45,goal
1510,57776,59,goal
1510,57710,73,goal
1511,56563,85,goal
152,174785,51,yellow
1525,57678,13,goal
1532,174781,2,goal
1532,174436,65,goal
1532,174436,67,goal
1544,53770,1,goal
1544,48526,12,goal
1544,48365,29,goal
1544,50818,90,penalty
1559,51753,48,goal
1559,51536,69,goal
1559,57678,80,goal
1559,57678,84,penalty
1562,53537,38,goal
1562,57608,54,goal
1562,182129,89,goal
1563,182129,51,goal
1563,56380,83,goal
1564,47146,19,goal
1564,58132,25,penalty
1564,174551,29,goal
1564,51536,49,goal
1564,47146,71,red
1564,56392,71,red
1577,174623,78,goal
1577,58223,1,yellow
1577,56725,35,red
1578,45828,65,goal
1578,63875,71,goal
1578,45828,79,goal
1579,25113,1,yellow
1579,45358,65,red
1582,45828,53,goal
1582,55600,81,goal
159,174427,60,goal
159,174708,80,goal
159,174838,65,yellow
1596,63869,15,goal
1596,63868,63,goal
1596,60309,1,yellow
1597,174388,2,goal
1597,63881,14,goal
1597,49270,64,goal
1597,61644,73,penalty
1598,58057,15,goal
1598,39547,27,goal
1598,63885,73,goal
1598,39547,85,goal
1599,174357,15,goal
1599,48261,43,owngoal
1599,61644,45,goal
1599,174388,54,goal
1602,59743,17,owngoal
1602,39547,38,goal
1602,61699,81,goal
1602,48445,1,yellow
1608,174745,8,goal
1608,174377,88,goal
1609,53632,26,penalty
1609,55826,88,goal
1609,53632,1,yellow
161,174708,9,goal
161,44634,73,goal
161,174757,75,yellow
1610,56397,28,goal
1610,53632,32,goal
1610,56397,85,goal
162,174363,71,goal
162,174867,81,goal
162,44611,86,penalty
1632,174622,38,goal
1632,174622,75,goal
1632,44665,1,yellow
1633,174590,12,goal
1633,174623,18,goal
1633,174852,78,goal
1633,44749,89,goal
1633,174623,101,goal
1633,174623,120,goal
1633,174852,1,yellow
1634,43993,37,goal
1634,174622,75,goal
1635,43993,30,goal
1635,43993,80,goal
1635,39547,82,penalty
1637,49660,22,goal
1637,174521,38,goal
1637,57776,84,goal
1637,174828,1,yellow
1641,56509,28,goal
1641,198018,57,goal
1641,174346,75,goal
1650,174134,48,goal
1650,50708,62,goal
1653,48288,15,penalty
1653,44576,26,goal
1653,47998,31,goal
1656,50746,15,goal
1656,174590,20,goal
1656,25113,39,goal
1656,25113,52,goal
1656,174590,77,penalty
1659,174590,43,goal
1659,25113,67,goal
1659,56397,88,goal
1659,25113,1,yellow
1659,47679,44,red
1660,174590,11,goal
1660,25113,70,goal
1660,57776,75,goal
1660,174590,83,goal
1660,58031,1,yellow
1660,70075,49,red
1660,58031,54,red
1675,174360,2,goal
1675,174388,60,goal
1675,174360,67,goal
1675,61699,90,goal
1676,47679,5,goal
1676,56397,46,goal
1676,174388,57,goal
1679,174832,42,goal
1682,47679,57,goal
1682,57276,1,yellow
1702,55826,1,goal
1702,52997,22,goal
1702,60119,25,goal
1702,39547,27,goal
1702,39547,43,penalty
1702,39547,56,goal
1702,39547,59,penalty
1702,174360,80,goal
1702,95842,1,yellow
1709,39547,12,penalty
1709,61638,43,goal
1709,61699,89,goal
1710,61638,31,goal
1710,174371,33,goal
1710,61638,88,goal
1710,52134,1,yellow
1747,59429,12,goal
1747,59429,54,goal
1747,52706,79,penalty
175,166466,23,goal
175,174625,43,goal
175,166466,61,goal
175,166466,81,goal
175,174470,28,yellow
1752,174845,14,penalty
1752,174845,1,yellow
1753,47121,14,goal
1753,45842,57,goal
1753,47121,63,goal
1753,69799,76,goal
1753,52706,86,goal
1764,63879,59,goal
1764,52864,1,yellow
1765,63869,18,goal
1765,174416,37,goal
1765,63880,66,goal
1765,63879,71,goal
1765,63891,86,goal
1765,174438,1,yellow
1768,63896,11,goal
1768,63881,15,goal
1768,174552,28,goal
1768,63881,52,goal
1768,174483,70,goal
1768,63879,75,goal
1769,63869,19,goal
1769,63879,22,goal
1769,174511,34,goal
1769,63869,67,goal
1769,48413,84,goal
1769,54327,1,yellow
1770,56196,11,goal
1770,63896,24,goal
1770,63869,59,goal
1770,63879,61,goal
1770,63879,83,goal
1770,63881,1,yellow
1771,48099,19,goal
1771,47842,44,goal
1771,63879,76,goal
1771,63896,89,goal
1771,49530,1,yellow
1774,55162,12,goal
1774,53015,20,goal
1774,174790,27,goal
1774,174790,52,penalty
1774,57776,70,goal
1774,174790,88,goal
1774,26237,89,goal
1779,51542,40,goal
1779,69831,61,goal
1780,48445,13,goal
1780,174414,49,goal
1780,174552,50,goal
1780,47758,55,goal
1780,174483,73,goal
180,174846,10,yellow
181,44667,78,goal
181,44594,84,goal
181,44667,93,goal
181,174652,7,yellow
1811,54712,31,goal
1811,174852,49,goal
1811,25113,68,goal
1811,57776,82,goal
1811,174790,108,goal
1811,174790,1,yellow
1812,174623,65,goal
1813,47813,50,penalty
1813,174503,1,yellow
1820,59342,45,goal
1820,59342,46,goal
1820,49563,58,goal
1820,46274,83,goal
1820,53393,1,yellow
1823,47121,51,goal
1823,47121,74,goal
1823,69799,1,yellow
1838,174416,8,goal
1838,44612,90,goal
1838,174790,94,goal
1838,174438,98,goal
1838,44569,104,goal
1838,174790,110,goal
1838,44571,111,goal
1838,174790,1,yellow
1839,51467,21,goal
1839,57776,56,goal
1839,174790,80,goal
1840,174790,19,goal
1840,174790,26,goal
1840,174790,39,goal
1840,174483,44,goal
1843,174828,26,goal
1843,53197,1,yellow
1877,56450,62,yellow
1880,59219,53,goal
1880,58341,56,goal
1880,46202,38,yellow
1881,53557,23,goal
1881,54679,50,goal
1882,50119,13,goal
1882,50395,25,owngoal
1882,44569,63,goal
1882,44571,70,goal
1882,44569,76,goal
1882,44571,1,yellow
1883,174505,10,goal
1883,48065,1,yellow
1884,47998,1,yellow
1893,174483,65,goal
1893,47480,67,goal
1893,174483,75,goal
1902,55230,1,yellow
1919,56196,5,goal
1919,55013,52,goal
1919,174511,75,penalty
1919,55321,1,yellow
1922,50192,90,goal
1925,174527,117,goal
1925,47121,1,yellow
1945,63896,32,goal
1945,46956,35,goal
1945,63879,49,goal
1945,174617,72,yellow
1946,44670,14,goal
1946,174617,20,goal
1946,44652,23,yellow
1947,60138,15,goal
1947,174617,18,goal
1947,174362,55,goal
1947,57537,63,goal
1947,60138,68,goal
1947,174949,26,yellow
1948,1043,10,goal
1948,174681,25,goal
1948,44560,73,goal
1948,1043,90,goal
1948,174796,22,yellow
1949,174617,19,goal
1949,174851,35,owngoal
1949,174389,48,yellow
1952,174694,7,goal
1952,44679,8,goal
1952,50792,60,goal
1952,174694,62,goal
1952,174949,66,goal
1952,174851,1,yellow
1953,56868,37,yellow
1953,56868,83,red
1954,174828,12,goal
1954,48110,34,goal
1954,174790,53,goal
1954,53360,1,yellow
1955,48123,58,owngoal
1955,44670,72,goal
1955,59841,1,yellow
196,174666,51,goal
196,174427,85,goal
196,174671,89,penalty
196,44566,20,yellow
196,44739,22,red
196,44566,22,red
197,174742,25,penalty
197,174783,11,yellow
197,174783,70,red
198,44739,35,goal
198,174666,37,goal
198,94471,46,goal
198,174742,47,goal
198,174385,58,goal
198,44739,75,goal
198,174774,26,yellow
1982,63896,60,goal
1982,50516,11,yellow
1983,174796,50,goal
1983,1043,65,goal
1983,44678,1,yellow
1983,63904,84,red
1984,174694,76,goal
1984,174651,71,yellow
1985,181330,1,yellow
1986,55418,17,yellow
1987,63879,12,goal
1987,63896,66,goal
1987,63905,79,goal
1987,63907,77,yellow
1990,174796,5,penalty
1990,174796,45,penalty
1990,44560,71,goal
1990,174681,78,owngoal
1990,69596,88,goal
1990,174635,5,yellow
1996,174414,75,goal
1996,56020,87,goal
1996,59500,9,yellow
2003,174428,18,goal
2003,49778,1,yellow
2003,47407,67,red
2004,50945,55,goal
2004,174914,69,goal
2004,59542,56,yellow
201,174742,28,goal
201,174666,39,goal
201,44241,55,goal
201,174742,64,goal
201,44739,70,goal
201,174427,6,yellow
2062,44652,77,goal
2062,44652,27,yellow
2063,174796,2,penalty
2063,174428,25,penalty
2063,174790,43,goal
2063,37656,3,yellow
2064,174790,76,goal
2065,174515,24,goal
2065,174828,51,goal
2065,174415,52,goal
2065,57506,53,goal
2065,174573,76,goal
2065,174612,89,penalty
2065,50192,1,yellow
2066,174428,39,goal
2066,174790,82,goal
2066,174828,16,yellow
2067,174796,7,goal
2067,44559,59,goal
2083,57537,46,goal
2083,44571,52,goal
2083,174389,66,goal
2083,174347,79,goal
2083,46330,1,yellow
2085,174694,17,goal
2085,44043,18,goal
2085,44679,30,goal
2085,174569,31,goal
2085,44679,34,goal
2085,44679,50,goal
2085,174694,87,goal
2085,46330,1,yellow
2097,44560,16,yellow
2098,44560,7,goal
2098,44560,86,goal
2098,53588,25,yellow
2098,54450,69,red
2129,44679,38,goal
2129,44043,44,goal
2129,174455,85,goal
2129,174651,25,yellow
2167,174694,43,goal
2167,174569,1,yellow
2170,44043,24,penalty
2170,51873,43,goal
2170,174694,62,goal
2175,51873,81,goal
2175,174645,88,goal
2175,55418,24,yellow
2176,53200,26,goal
2176,174645,34,goal
2176,50977,1,yellow
2181,174515,46,goal
2181,57506,74,goal
2181,174515,77,goal
2181,51482,1,yellow
2182,58597,27,goal
2182,174515,29,goal
2182,59079,85,goal
2182,51943,1,yellow
2186,46091,8,goal
2186,174514,14,goal
2186,58597,18,goal
2186,51943,22,goal
2186,46091,30,goal
2186,46718,35,owngoal
2186,55418,61,goal
2186,56194,65,goal
2186,46091,81,goal
2186,50437,1,yellow
2186,54998,23,red
2196,44736,1,yellow
2197,174840,45,penalty
2197,28528,60,goal
2197,174722,73,goal
2197,58116,1,yellow
2198,174658,38,goal
2198,54939,82,goal
2198,174658,105,goal
2198,174395,115,goal
2198,174681,15,yellow
2199,48090,10,goal
2199,174722,15,goal
2199,174395,83,goal
2199,174810,21,yellow
2199,44697,88,red
2199,174810,89,red
2200,174398,67,goal
2200,174389,60,yellow
2201,174658,21,goal
2201,44683,43,goal
2201,174658,48,goal
2201,174722,50,goal
2201,174617,67,goal
2201,174722,72,goal
2201,56510,1,yellow
2202,174658,16,goal
2202,174658,71,goal
2202,53365,75,yellow
2215,63914,40,goal
2216,44607,9,goal
2216,57211,21,goal
2216,52483,76,goal
2217,44587,19,goal
2217,37656,59,owngoal
2217,52483,66,goal
2217,174610,68,goal
2217,52483,87,goal
2217,44922,1,yellow
2220,174426,6,goal
2220,44559,35,penalty
2220,44560,36,goal
2220,44560,53,goal
2220,55413,79,goal
2220,59385,82,goal
2221,44582,14,goal
2224,52483,42,penalty
2246,52839,1,yellow
2247,174462,38,goal
2247,63908,64,goal
2247,63751,72,goal
2247,63908,35,yellow
2251,63751,15,goal
2251,63751,28,goal
2251,63650,73,penalty
2251,59530,75,yellow
2252,63908,12,goal
2252,174694,45,goal
2252,63914,57,goal
2252,63914,63,goal
2252,63916,50,yellow
2253,58120,37,goal
2253,63748,45,goal
2253,63648,1,yellow
228,174582,11,goal
228,44540,71,goal
228,44566,43,yellow
2337,45845,75,goal
2337,46785,37,yellow
2344,53164,22,goal
2344,46475,37,goal
2344,60386,41,goal
2344,44577,42,goal
2347,174688,1,goal
2347,44582,29,goal
2347,44773,54,goal
2347,61646,1,yellow
2348,44922,3,goal
2348,174586,27,goal
2348,54656,70,goal
2348,44714,84,goal
2348,37989,1,yellow
2348,54939,88,red
2350,54656,15,goal
2350,174791,30,goal
2350,44587,38,goal
2350,49470,44,goal
2350,44587,73,goal
2350,49470,89,goal
2350,174415,1,yellow
2352,174791,1,yellow
2388,44559,40,penalty
2388,44559,62,goal
2388,44559,79,penalty
2388,49130,1,yellow
2391,174426,18,owngoal
2391,174426,50,goal
2391,174586,75,goal
2391,44560,35,yellow
2394,54722,1,yellow
2395,44559,34,penalty
2395,174486,44,goal
2395,49863,47,penalty
2395,49863,68,goal
2395,44560,71,goal
2395,49863,1,yellow
