player_id,player_name,position,lineups_type,goal_type,team,match_id,GK_id,GK_name,GK,teams,id_match
58582,Stig Sundqvist,FW,starting,goal,away,1231,56025,Anibal Paz,GK,home,1231
174771,Rajko Mitic,FW,starting,goal,home,1230,58501,Georges Stuber,GK,away,1230
59027,Kosta Tomasevic,FW,starting,goal,home,1230,58501,Georges Stuber,GK,away,1230
58582,Stig Sundqvist,FW,starting,goal,home,1228,59469,Marcelino Vargas,GK,away,1228
55844,Karl-erik Palmer,FW,starting,goal,home,1228,59469,Marcelino Vargas,GK,away,1228
53162,Atilio Lopez,FW,starting,goal,away,1228,58618,Kalle Svensson,GK,home,1228
53163,Cesar Lopez Fretes,FW,starting,goal,away,1228,58618,Kalle Svensson,GK,home,1228
55669,Hector Ortiz,MF,starting,penalty,away,1225,54627,Srdjan Mrkusic,GK,home,1225
59027,Kosta Tomasevic,FW,starting,goal,home,1225,174456,Antonio Carbajal,GK,away,1225
174410,Stjepan Bobek,FW,starting,goal,home,1225,174456,Antonio Carbajal,GK,away,1225
47774,Zeljko Cajkovski,FW,starting,goal,home,1225,174456,Antonio Carbajal,GK,away,1225
46042,Rene Bader,FW,starting,goal,home,1222,174456,Antonio Carbajal,GK,away,1222
174351,Kiki Antenen,FW,starting,goal,home,1222,174456,Antonio Carbajal,GK,away,1222
69786,Horacio Casarin,FW,starting,goal,away,1222,51079,Adolphe Hug,GK,home,1222
54647,Ermes Muccinelli,FW,starting,goal,away,1219,58618,Kalle Svensson,GK,home,1219
47284,Riccardo Carapellese,FW,starting,goal,away,1219,58618,Kalle Svensson,GK,home,1219
51531,Hans Jeppsson,FW,starting,goal,home,1219,44627,Lucidio Sentimenti,GK,away,1219
45607,Sune Andersson,DF,starting,goal,home,1219,44627,Lucidio Sentimenti,GK,away,1219
47284,Riccardo Carapellese,FW,starting,goal,home,1218,59469,Marcelino Vargas,GK,away,1218
55865,Egisto Pandolfini,FW,starting,goal,home,1218,59469,Marcelino Vargas,GK,away,1218
55936,Gino Pariani,FW,starting,goal,away,1208,48900,Ignacio Eizaguirre,GK,home,1208
46285,Estanislao Basora,FW,starting,goal,home,1208,46793,Frank Borghi,GK,away,1208
60291,Zarra,FW,starting,goal,home,1208,46793,Frank Borghi,GK,away,1208
51194,Silvestre Igoa,FW,starting,goal,home,1208,46793,Frank Borghi,GK,away,1208
44727,Obdulio Varela,MF,starting,goal,home,1207,44546,Antonio Ramallets,GK,away,1207
46285,Estanislao Basora,FW,starting,goal,away,1207,174739,Roque Maspoli,GK,home,1207
174559,Alcides Ghiggia,FW,starting,goal,home,1207,44546,Antonio Ramallets,GK,away,1207
55844,Karl-erik Palmer,FW,starting,goal,home,1206,48900,Ignacio Eizaguirre,GK,away,1206
58582,Stig Sundqvist,FW,starting,goal,home,1206,48900,Ignacio Eizaguirre,GK,away,1206
54060,Bror Mellberg,FW,starting,goal,home,1206,48900,Ignacio Eizaguirre,GK,away,1206
60291,Zarra,FW,starting,goal,away,1206,58618,Kalle Svensson,GK,home,1206
49674,Joe Gaetjens,FW,starting,goal,home,1202,59948,Bert Williams,GK,away,1202
60291,Zarra,FW,starting,goal,home,1199,59948,Bert Williams,GK,away,1199
56883,Fernando Riera,FW,starting,goal,home,1194,46793,Frank Borghi,GK,away,1194
56449,Andres Prieto,FW,starting,goal,home,1194,46793,Frank Borghi,GK,away,1194
59780,Frank Wallace,FW,starting,goal,away,1194,53111,Sergio Livingstone,GK,home,1194
53336,Joe Maca,DF,starting,penalty,away,1194,53111,Sergio Livingstone,GK,home,1194
56974,Jorge Robledo,FW,starting,goal,home,1194,46793,Frank Borghi,GK,away,1194
48048,Atilio Cremaschi,FW,starting,goal,home,1194,46793,Frank Borghi,GK,away,1194
46285,Estanislao Basora,FW,starting,goal,home,1193,53111,Sergio Livingstone,GK,away,1193
60291,Zarra,FW,starting,goal,home,1193,53111,Sergio Livingstone,GK,away,1193
53572,Wilf Mannion,FW,starting,goal,home,1192,53111,Sergio Livingstone,GK,away,1192
174786,Stan Mortensen,FW,starting,goal,home,1192,53111,Sergio Livingstone,GK,away,1192
45005,Ademir,FW,starting,goal,home,1191,54627,Srdjan Mrkusic,GK,away,1191
63844,Zizinho,MF,starting,goal,home,1191,54627,Srdjan Mrkusic,GK,away,1191
174559,Alcides Ghiggia,FW,starting,goal,home,1190,46218,Barbosa,GK,away,1190
44609,Juan Schiaffino,FW,starting,goal,home,1190,46218,Barbosa,GK,away,1190
49608,Friaca,FW,starting,goal,away,1190,174739,Roque Maspoli,GK,home,1190
63847,Chico,FW,starting,goal,home,1189,58618,Kalle Svensson,GK,away,1189
45005,Ademir,FW,starting,goal,home,1189,58618,Kalle Svensson,GK,away,1189
45607,Sune Andersson,DF,starting,penalty,away,1189,46218,Barbosa,GK,home,1189
63849,Maneca,FW,starting,goal,home,1189,58618,Kalle Svensson,GK,away,1189
63850,Baltazar,FW,starting,goal,home,1188,58501,Georges Stuber,GK,away,1188
49289,Jackie Fatton,FW,starting,goal,away,1188,46218,Barbosa,GK,home,1188
69792,Alfredo Ii,FW,starting,goal,home,1188,58501,Georges Stuber,GK,away,1188
63850,Baltazar,FW,starting,goal,home,1187,174456,Antonio Carbajal,GK,away,1187
63846,Jair,FW,starting,goal,home,1187,174456,Antonio Carbajal,GK,away,1187
45005,Ademir,FW,starting,goal,home,1187,174456,Antonio Carbajal,GK,away,1187
51194,Silvestre Igoa,FW,starting,goal,away,1186,46218,Barbosa,GK,home,1186
63847,Chico,FW,starting,goal,home,1186,44546,Antonio Ramallets,GK,away,1186
63846,Jair,FW,starting,goal,home,1186,44546,Antonio Ramallets,GK,away,1186
45005,Ademir,FW,starting,goal,home,1186,44546,Antonio Ramallets,GK,away,1186
63844,Zizinho,MF,starting,goal,home,1186,44546,Antonio Ramallets,GK,away,1186
56123,Julio Perez,FW,starting,goal,home,1185,50381,Eduardo Gutierrez,GK,away,1185
44609,Juan Schiaffino,FW,starting,goal,home,1185,50381,Eduardo Gutierrez,GK,away,1185
44733,Ernesto Vidal,FW,starting,goal,home,1185,50381,Eduardo Gutierrez,GK,away,1185
54212,Oscar Miguez,FW,starting,goal,home,1185,50381,Eduardo Gutierrez,GK,away,1185
174559,Alcides Ghiggia,FW,starting,goal,home,1185,50381,Eduardo Gutierrez,GK,away,1185
44100,Pietro Ferraris,FW,starting,goal,home,1179,51585,Henry Johansen,GK,away,1179
47007,Arne Brustad,FW,starting,goal,away,1179,174818,Aldo Olivieri,GK,home,1179
174862,Silvio Piola,FW,starting,goal,home,1179,51585,Henry Johansen,GK,away,1179
44605,Gyorgy Sarosi,FW,starting,goal,home,1176,44920,Henock Abrahamsson,GK,away,1176
55350,Arne Nyberg,FW,starting,goal,away,1176,58646,Antal Szabo,GK,home,1176
44788,Gyula Zsengeller,FW,starting,goal,home,1176,44920,Henock Abrahamsson,GK,away,1176
44693,Pal Titkos,FW,starting,goal,home,1176,44920,Henock Abrahamsson,GK,away,1176
44788,Gyula Zsengeller,FW,starting,goal,home,1175,51070,Willy Huber,GK,away,1175
44605,Gyorgy Sarosi,FW,starting,goal,home,1175,51070,Willy Huber,GK,away,1175
44605,Gyorgy Sarosi,FW,starting,goal,away,1174,174818,Aldo Olivieri,GK,home,1174
174862,Silvio Piola,FW,starting,goal,home,1174,58646,Antal Szabo,GK,away,1174
44693,Pal Titkos,FW,starting,goal,away,1174,174818,Aldo Olivieri,GK,home,1174
174474,Gino Colaussi,FW,starting,goal,home,1174,58646,Antal Szabo,GK,away,1174
52327,Vilmos Kohut,FW,starting,goal,home,1173,182319,Mo Heng Tan,GK,away,1173
59017,Geza Toldi,FW,starting,goal,home,1173,182319,Mo Heng Tan,GK,away,1173
44788,Gyula Zsengeller,FW,starting,goal,home,1173,182319,Mo Heng Tan,GK,away,1173
44605,Gyorgy Sarosi,FW,starting,goal,home,1173,182319,Mo Heng Tan,GK,away,1173
174799,Oldrich Nejedly,FW,starting,goal,home,1172,59426,Adriaan Van Male,GK,away,1172
174679,Josef Kostalek,MF,starting,goal,home,1172,59426,Adriaan Van Male,GK,away,1172
60322,Josef Zeman,FW,starting,goal,home,1172,59426,Adriaan Van Male,GK,away,1172
291616,Willhelm Hahnemann,\"\",starting,goal,away,1166,51070,Willy Huber,GK,home,1166
174322,Andre Abegglen,FW,starting,goal,home,1166,56589,Rudolf Raftl,GK,away,1166
59783,Eugen Walaschek,FW,starting,goal,home,1166,56589,Rudolf Raftl,GK,away,1166
46574,Fredy Bickel,FW,starting,goal,home,1166,56589,Rudolf Raftl,GK,away,1166
174322,Andre Abegglen,FW,starting,goal,home,1165,56589,Rudolf Raftl,GK,away,1165
49822,Josef Gauchel,FW,starting,goal,away,1165,51070,Willy Huber,GK,home,1165
174862,Silvio Piola,FW,starting,goal,home,1164,48494,Laurent Di Lorto,GK,away,1164
174474,Gino Colaussi,FW,starting,goal,home,1164,48494,Laurent Di Lorto,GK,away,1164
50742,Oscar Heisserer,MF,starting,goal,away,1164,174818,Aldo Olivieri,GK,home,1164
59912,Gustav Wetterstrom,FW,starting,goal,home,1158,47349,Benito Carvajales,GK,away,1158
52017,Tore Keller,FW,starting,goal,home,1158,47349,Benito Carvajales,GK,away,1158
55350,Arne Nyberg,FW,starting,goal,home,1158,47349,Benito Carvajales,GK,away,1158
45598,Harry Andersson,FW,starting,goal,home,1158,47349,Benito Carvajales,GK,away,1158
58197,Hector Socorro,FW,starting,goal,home,1157,57296,Robert Sadowsky,GK,away,1157
49358,Tomas Fernandez,MF,starting,goal,home,1157,57296,Robert Sadowsky,GK,away,1157
48634,Stefan Dobay,FW,starting,goal,away,1157,45980,Juan Ayra,GK,home,1157
46209,Iuliu Baratky,FW,starting,goal,away,1156,47349,Benito Carvajales,GK,home,1156
46605,Silviu Bindea,FW,starting,goal,away,1156,47349,Benito Carvajales,GK,home,1156
69663,Jose Magrina,FW,starting,goal,home,1156,56018,Dumitru Pavlovici,GK,away,1156
58197,Hector Socorro,FW,starting,goal,home,1156,56018,Dumitru Pavlovici,GK,away,1156
48634,Stefan Dobay,FW,starting,goal,away,1156,47349,Benito Carvajales,GK,home,1156
56956,Roberto,FW,starting,goal,home,1153,47079,Karel Burkert,GK,away,1153
174678,Vlastimil Kopecky,MF,starting,goal,away,1153,63830,Walter Goulart,GK,home,1153
63829,Leonidas,FW,starting,goal,home,1153,47079,Karel Burkert,GK,away,1153
63829,Leonidas,FW,starting,goal,home,1152,174865,Frantisek Planicka,GK,away,1152
174799,Oldrich Nejedly,FW,starting,penalty,away,1152,63830,Walter Goulart,GK,home,1152
56091,Peracio,FW,starting,goal,home,1151,44920,Henock Abrahamsson,GK,away,1151
63836,Romeu,FW,starting,goal,home,1151,44920,Henock Abrahamsson,GK,away,1151
51569,Sven Jonasson,FW,starting,goal,away,1151,69613,Batatais,GK,home,1151
63829,Leonidas,FW,starting,goal,home,1151,44920,Henock Abrahamsson,GK,away,1151
55350,Arne Nyberg,FW,starting,goal,away,1151,69613,Batatais,GK,home,1151
58666,Fryedryk Szerfke,FW,starting,penalty,away,1150,69613,Batatais,GK,home,1150
63829,Leonidas,FW,starting,goal,home,1150,53370,Edward Madejski,GK,away,1150
44754,Ernest Wilimowski,FW,starting,goal,away,1150,69613,Batatais,GK,home,1150
56091,Peracio,FW,starting,goal,home,1150,53370,Edward Madejski,GK,away,1150
63836,Romeu,FW,starting,goal,home,1150,53370,Edward Madejski,GK,away,1150
174761,Giuseppe Meazza,FW,starting,penalty,home,1149,63830,Walter Goulart,GK,away,1149
63836,Romeu,FW,starting,goal,away,1149,174818,Aldo Olivieri,GK,home,1149
174474,Gino Colaussi,FW,starting,goal,home,1149,63830,Walter Goulart,GK,away,1149
174761,Giuseppe Meazza,MF,starting,penalty,home,1149,63830,Walter Goulart,GK,away,1149
51297,Henri Isemborghs,FW,starting,goal,away,1146,48494,Laurent Di Lorto,GK,home,1146
59523,Emile Veinante,FW,starting,goal,home,1146,46045,Arnold Badjou,GK,away,1146
55121,Jean Nicolas,FW,starting,goal,home,1146,46045,Arnold Badjou,GK,away,1146
59523,Emile Veinante,MF,starting,goal,home,1146,46045,Arnold Badjou,GK,away,1146
51384,Willy Jaeggi,FW,starting,goal,away,1143,174865,Frantisek Planicka,GK,home,1143
58193,Jiri Sobotka,FW,starting,goal,home,1143,57765,Frank Sechehaye,GK,away,1143
174799,Oldrich Nejedly,FW,starting,goal,home,1143,57765,Frank Sechehaye,GK,away,1143
58627,Frantisek Svoboda,FW,starting,goal,home,1143,57765,Frank Sechehaye,GK,away,1143
52146,Leopold Kielholz,FW,starting,goal,away,1143,174865,Frantisek Planicka,GK,home,1143
174884,Antonin Puc,FW,starting,goal,home,1141,60387,William Zombory,GK,away,1141
48634,Stefan Dobay,FW,starting,goal,away,1141,174865,Frantisek Planicka,GK,home,1141
174799,Oldrich Nejedly,FW,starting,goal,home,1141,60387,William Zombory,GK,away,1141
174825,Raimundo Orsi,FW,starting,goal,home,1135,50912,Julius Hjulian,GK,away,1135
48676,Aldo Donelli,FW,starting,goal,away,1135,44013,Giampiero Combi,GK,home,1135
174537,Giovanni Ferrari,MF,starting,goal,home,1135,50912,Julius Hjulian,GK,away,1135
174761,Giuseppe Meazza,FW,starting,goal,home,1135,50912,Julius Hjulian,GK,away,1135
174761,Giuseppe Meazza,MF,starting,goal,home,1135,50912,Julius Hjulian,GK,away,1135
44610,Angelo Schiavio,FW,starting,goal,home,1135,50912,Julius Hjulian,GK,away,1135
44610,Angelo Schiavio,FW,starting,goal,home,1134,174865,Frantisek Planicka,GK,away,1134
174825,Raimundo Orsi,FW,starting,goal,home,1134,174865,Frantisek Planicka,GK,away,1134
174884,Antonin Puc,FW,starting,goal,away,1134,44013,Giampiero Combi,GK,home,1134
52146,Leopold Kielholz,FW,starting,goal,home,1133,59388,Gejus Van Der Meulen,GK,away,1133
174322,Andre Abegglen,FW,starting,goal,home,1133,59388,Gejus Van Der Meulen,GK,away,1133
58166,Kick Smit,FW,starting,goal,away,1133,57765,Frank Sechehaye,GK,home,1133
59550,Leen Vente,FW,starting,goal,away,1133,57765,Frank Sechehaye,GK,home,1133
174799,Oldrich Nejedly,FW,starting,goal,home,1130,52507,Willibald Kress,GK,away,1130
55223,Rudolf Noack,FW,starting,goal,away,1130,174865,Frantisek Planicka,GK,home,1130
48779,Gosta Dunker,FW,starting,goal,away,1129,52507,Willibald Kress,GK,home,1129
50950,Karl Hohmann,FW,starting,goal,home,1129,57242,Anders Rydberg,GK,away,1129
174761,Giuseppe Meazza,MF,starting,goal,home,1123,55236,Juan Nogues,GK,away,1123
174761,Giuseppe Meazza,FW,starting,goal,home,1123,55236,Juan Nogues,GK,away,1123
56771,Luis Regueiro,FW,starting,goal,away,1122,44013,Giampiero Combi,GK,home,1122
174537,Giovanni Ferrari,MF,starting,goal,home,1122,44774,Ricardo Zamora,GK,away,1122
49294,Abdel Rahman Fawzi,FW,starting,goal,away,1119,58646,Antal Szabo,GK,home,1119
59017,Geza Toldi,FW,starting,goal,home,1119,198087,Kamel Masoud,GK,away,1119
59658,Jeno Vincze,FW,starting,goal,home,1119,198087,Kamel Masoud,GK,away,1119
58843,Pal Teleki,FW,starting,goal,home,1119,198087,Kamel Masoud,GK,away,1119
51276,Iraragorri,MF,starting,goal,home,1111,56049,Pedrosa,GK,away,1111
63829,Leonidas,FW,starting,goal,away,1111,44774,Ricardo Zamora,GK,home,1111
51276,Iraragorri,MF,starting,penalty,home,1111,56049,Pedrosa,GK,away,1111
52723,Isidro Langara,FW,starting,goal,home,1111,56049,Pedrosa,GK,away,1111
47914,Edmund Conen,FW,starting,goal,home,1108,59389,Andre Van De Weyer,GK,away,1108
59711,Bernard Voorhoof,FW,starting,goal,away,1108,52507,Willibald Kress,GK,home,1108
58001,Otto Siffling,FW,starting,goal,home,1108,59389,Andre Van De Weyer,GK,away,1108
52297,Stanislaus Kobierski,FW,starting,goal,home,1108,59389,Andre Van De Weyer,GK,away,1108
174579,Enrique Guaita,FW,starting,goal,home,1107,174868,Peter Platzer,GK,away,1107
44605,Gyorgy Sarosi,FW,starting,penalty,away,1106,174868,Peter Platzer,GK,home,1106
51009,Johann Horvath,FW,starting,goal,home,1106,58646,Antal Szabo,GK,away,1106
60365,Karl Zischek,FW,starting,goal,home,1106,58646,Antal Szabo,GK,away,1106
44631,Karl Sesta,DF,starting,goal,away,1105,51401,Hans Jakob,GK,home,1105
51009,Johann Horvath,FW,starting,goal,away,1105,51401,Hans Jakob,GK,home,1105
52908,Ernest Lehner,FW,starting,goal,home,1105,174868,Peter Platzer,GK,away,1105
47914,Edmund Conen,FW,starting,goal,home,1105,174868,Peter Platzer,GK,away,1105
44642,Matthias Sindelar,FW,starting,goal,home,1104,58899,Alex Thepot,GK,away,1104
44608,Toni Schall,FW,starting,goal,home,1104,58899,Alex Thepot,GK,away,1104
174400,Josef Bican,FW,starting,goal,home,1104,58899,Alex Thepot,GK,away,1104
59574,Georges Verriest,MF,starting,penalty,away,1104,174868,Peter Platzer,GK,home,1104
55121,Jean Nicolas,FW,starting,goal,away,1104,174868,Peter Platzer,GK,home,1104
46383,Ernesto Belis,DF,starting,goal,away,1102,57242,Anders Rydberg,GK,home,1102
49694,Alberto Galateo,FW,starting,goal,away,1102,57242,Anders Rydberg,GK,home,1102
51569,Sven Jonasson,FW,starting,goal,home,1102,49606,Hector Freschi,GK,away,1102
52535,Knut Kroon,FW,starting,goal,home,1102,49606,Hector Freschi,GK,away,1102
45675,Juan Anselmo,FW,starting,goal,home,1101,51407,Milovan Jaksic,GK,away,1101
59734,Djordje Vujadinovic,FW,starting,goal,away,1101,46133,Enrique Ballestrero,GK,home,1101
47419,Pedro Cea,FW,starting,goal,home,1101,51407,Milovan Jaksic,GK,away,1101
51279,Victoriano Iriarte,FW,starting,goal,home,1101,51407,Milovan Jaksic,GK,away,1101
47419,Pedro Cea,FW,starting,goal,home,1100,52738,Ion Lapusneanu,GK,away,1100
45675,Juan Anselmo,FW,starting,goal,home,1100,52738,Ion Lapusneanu,GK,away,1100
57652,Hector Scarone,FW,starting,goal,home,1100,52738,Ion Lapusneanu,GK,away,1100
48687,Pablo Dorado,FW,starting,goal,home,1100,52738,Ion Lapusneanu,GK,away,1100
47398,Hector Castro,FW,starting,goal,home,1099,55932,Jorge Pardon,GK,away,1099
58384,Constantin Stanciu,FW,starting,goal,home,1098,59343,Juan Valdivieso,GK,away,1098
58313,Luis Souza,FW,starting,goal,away,1098,52738,Ion Lapusneanu,GK,home,1098
48467,Adalbert Desu,FW,starting,goal,home,1098,59343,Juan Valdivieso,GK,away,1098
52463,Nicolae Kovacs,FW,starting,goal,home,1098,59343,Juan Valdivieso,GK,away,1098
55992,Bert Patenaude,FW,starting,goal,home,1097,48426,Modesto Denis,GK,away,1097
29657,Lucien Laurent,FW,starting,goal,home,1096,46750,Oscar Bonfiglio,GK,away,1096
53765,Andre Maschinot,FW,starting,goal,home,1096,46750,Oscar Bonfiglio,GK,away,1096
47331,Juan Carreno,FW,starting,goal,away,1096,58899,Alex Thepot,GK,home,1096
52726,Marcel Langiller,FW,starting,goal,home,1096,46750,Oscar Bonfiglio,GK,away,1096
59596,Carlos Vidal,FW,starting,goal,home,1095,58282,Isidoro Sota,GK,away,1095
58531,Guillermo Subiabre,FW,starting,goal,home,1094,58899,Alex Thepot,GK,away,1094
61698,Aleksandar Tirnanic,FW,starting,goal,home,1093,54443,Joel,GK,away,1093
63823,Preguinho,FW,starting,goal,away,1093,51407,Milovan Jaksic,GK,home,1093
46364,Ivica Bek,FW,starting,goal,home,1093,54443,Joel,GK,away,1093
46364,Ivica Bek,FW,starting,goal,home,1092,46508,Jesus Bermudez,GK,away,1092
59734,Djordje Vujadinovic,FW,starting,goal,home,1092,46508,Jesus Bermudez,GK,away,1092
53657,Blagoje Marjanovic,FW,starting,goal,home,1092,46508,Jesus Bermudez,GK,away,1092
59994,Moderato,FW,starting,goal,home,1091,46508,Jesus Bermudez,GK,away,1091
63823,Preguinho,FW,starting,goal,home,1091,46508,Jesus Bermudez,GK,away,1091
49494,Tom Florie,FW,starting,goal,home,1090,46045,Arnold Badjou,GK,away,1090
53957,Bart Mcghee,FW,starting,goal,home,1090,46045,Arnold Badjou,GK,away,1090
55992,Bert Patenaude,FW,starting,goal,home,1090,46045,Arnold Badjou,GK,away,1090
56077,Luis Vargas Pena,FW,starting,penalty,home,1089,46045,Arnold Badjou,GK,away,1089
174854,Carlos Peucelle,FW,starting,goal,home,1088,48705,Jimmy Douglas,GK,away,1088
61693,Guillermo Stabile,FW,starting,goal,home,1088,48705,Jimmy Douglas,GK,away,1088
46989,Jim Brown,FW,starting,goal,away,1088,46831,Juan Botasso,GK,home,1088
57749,Alejandro Scopelli,FW,starting,goal,home,1088,48705,Jimmy Douglas,GK,away,1088
174777,Luis Monti,MF,starting,goal,home,1088,48705,Jimmy Douglas,GK,away,1088
61693,Guillermo Stabile,FW,starting,goal,away,1087,46133,Enrique Ballestrero,GK,home,1087
51279,Victoriano Iriarte,FW,starting,goal,home,1087,46831,Juan Botasso,GK,away,1087
47398,Hector Castro,FW,starting,goal,home,1087,46831,Juan Botasso,GK,away,1087
48687,Pablo Dorado,FW,starting,goal,home,1087,46831,Juan Botasso,GK,away,1087
174854,Carlos Peucelle,FW,starting,goal,away,1087,46133,Enrique Ballestrero,GK,home,1087
47419,Pedro Cea,FW,starting,goal,home,1087,46831,Juan Botasso,GK,away,1087
60407,Adolfo Zumelzu,DF,starting,goal,home,1086,46750,Oscar Bonfiglio,GK,away,1086
44726,Francisco Varallo,FW,starting,goal,home,1086,46750,Oscar Bonfiglio,GK,away,1086
49834,Roberto Gayon,FW,starting,goal,away,1086,46826,Angel Bossio,GK,home,1086
57131,Manuel Rosas,DF,starting,goal,away,1086,46826,Angel Bossio,GK,home,1086
57131,Manuel Rosas,DF,starting,penalty,away,1086,46826,Angel Bossio,GK,home,1086
61693,Guillermo Stabile,FW,starting,goal,home,1086,46750,Oscar Bonfiglio,GK,away,1086
174777,Luis Monti,MF,starting,goal,home,1085,58899,Alex Thepot,GK,away,1085
61693,Guillermo Stabile,FW,starting,goal,home,1084,47995,Roberto Cortes,GK,away,1084
58531,Guillermo Subiabre,FW,starting,goal,away,1084,46826,Angel Bossio,GK,home,1084
49179,Mario Evaristo,FW,starting,goal,home,1084,47995,Roberto Cortes,GK,away,1084
44651,Graeme Souness,MF,starting,goal,away,1071,174487,Rinat Dasaev,GK,home,1071
57932,Ramaz Shengelia,FW,starting,goal,home,1071,57159,Alan Rough,GK,away,1071
174645,Joe Jordan,FW,starting,goal,away,1071,174487,Rinat Dasaev,GK,home,1071
47683,Aleksandre Chivadze,DF,starting,goal,home,1071,57159,Alan Rough,GK,away,1071
174694,Grzegorz Lato,FW,starting,goal,home,1055,44542,Ramon Quiroga,GK,away,1055
47055,Andrzej Buncol,MF,starting,goal,home,1055,44542,Ramon Quiroga,GK,away,1055
160825,Zbigniew Boniek,FW,starting,goal,home,1055,44542,Ramon Quiroga,GK,away,1055
44647,Wlodimierz Smolarek,FW,starting,goal,home,1055,44542,Ramon Quiroga,GK,away,1055
47789,Wlodzimierz Ciolek,MF,sub,goal,home,1055,44542,Ramon Quiroga,GK,away,1055
52634,Guillermo La Rosa,FW,starting,goal,away,1055,174772,Jozef Mlynarczyk,GK,home,1055
174409,Oleg Blokhin,FW,starting,goal,home,1054,59414,Frank Van Hattum,GK,away,1054
49828,Yuri Gavrilov,MF,starting,goal,home,1054,59414,Frank Van Hattum,GK,away,1054
46145,Sergei Baltacha,DF,starting,goal,home,1054,59414,Frank Van Hattum,GK,away,1054
59816,John Wark,MF,starting,goal,home,1051,59414,Frank Van Hattum,GK,away,1051
181332,John Robertson,FW,starting,goal,home,1051,59414,Frank Van Hattum,GK,away,1051
60039,Steve Wooddin,FW,starting,goal,away,1051,57159,Alan Rough,GK,home,1051
45752,Steve Archibald,FW,sub,goal,home,1051,59414,Frank Van Hattum,GK,away,1051
58575,Steve Sumner,MF,starting,goal,away,1051,57159,Alan Rough,GK,home,1051
174486,Kenny Dalglish,FW,starting,goal,home,1051,59414,Frank Van Hattum,GK,away,1051
174835,Antonin Panenka,MF,starting,penalty,home,1012,45327,Ahmed Al Tarabulsi,GK,away,1012
2204,Faisal Al Dakhil,FW,starting,goal,away,1012,51058,Zdenek Hruska,GK,home,1012
44582,Paolo Rossi,FW,starting,goal,away,996,174772,Jozef Mlynarczyk,GK,home,996
174477,Bruno Conti,MF,starting,goal,home,994,44542,Ramon Quiroga,GK,away,994
174477,Bruno Conti,FW,starting,goal,home,994,44542,Ramon Quiroga,GK,away,994
48535,Ruben Diaz,DF,starting,goal,away,994,44786,Dino Zoff,GK,home,994
56207,Vladimir Petrovic,MF,starting,penalty,away,962,45837,Julio Cesar Arzu,GK,home,962
45793,Gerry Armstrong,FW,starting,goal,away,959,45837,Julio Cesar Arzu,GK,home,959
52681,Eduardo Laing,FW,sub,goal,home,959,174639,Pat Jennings,GK,away,959
44684,Marco Tardelli,MF,starting,goal,home,923,57737,Harald Schumacher,GK,away,923
174428,Paul Breitner,MF,starting,goal,away,923,44786,Dino Zoff,GK,home,923
44582,Paolo Rossi,FW,starting,goal,home,923,57737,Harald Schumacher,GK,away,923
174342,Alessandro Altobelli,FW,sub,goal,home,923,57737,Harald Schumacher,GK,away,923
174428,Paul Breitner,DF,starting,goal,away,923,44786,Dino Zoff,GK,home,923
58116,Didier Six,FW,starting,goal,home,922,58495,Karel Stromsik,GK,away,922
174835,Antonin Panenka,MF,sub,penalty,away,922,49163,Jean Luc Ettori,GK,home,922
53454,Stefan Majewski,DF,starting,goal,home,921,47374,Jean Castaneda,GK,away,921
52583,Janusz Kupcewicz,DF,starting,goal,home,921,47374,Jean Castaneda,GK,away,921
44679,Andrzej Szarmach,FW,starting,goal,home,921,47374,Jean Castaneda,GK,away,921
48030,Alain Couriol,FW,starting,goal,away,921,174772,Jozef Mlynarczyk,GK,home,921
49971,Rene Girard,MF,starting,goal,away,921,174772,Jozef Mlynarczyk,GK,home,921
44577,Dominique Rocheteau,FW,starting,goal,home,920,174639,Pat Jennings,GK,away,920
45793,Gerry Armstrong,FW,starting,goal,away,920,49163,Jean Luc Ettori,GK,home,920
174563,Alain Giresse,MF,starting,goal,home,920,174639,Pat Jennings,GK,away,920
174423,Maxime Bossis,DF,starting,goal,home,919,45327,Ahmed Al Tarabulsi,GK,away,919
28528,Michel Platini,MF,starting,goal,home,919,45327,Ahmed Al Tarabulsi,GK,away,919
58116,Didier Six,FW,starting,goal,home,919,45327,Ahmed Al Tarabulsi,GK,away,919
174554,Bernard Genghini,MF,starting,goal,home,919,45327,Ahmed Al Tarabulsi,GK,away,919
45189,Abdulaziz Al Balushi,MF,starting,goal,away,919,49163,Jean Luc Ettori,GK,home,919
44107,Klaus Fischer,FW,starting,goal,home,914,49163,Jean Luc Ettori,GK,away,914
28528,Michel Platini,MF,starting,penalty,away,914,57737,Harald Schumacher,GK,home,914
174563,Alain Giresse,MF,starting,goal,away,914,57737,Harald Schumacher,GK,home,914
174711,Pierre Littbarski,MF,starting,goal,home,914,49163,Jean Luc Ettori,GK,away,914
44587,Karl-heinz Rummenigge,FW,sub,goal,home,914,49163,Jean Luc Ettori,GK,away,914
44701,Marius Tresor,DF,starting,goal,away,914,57737,Harald Schumacher,GK,home,914
57627,Enrique Saura,MF,sub,goal,home,903,55885,Dragan Pantelic,GK,away,903
63577,Juanito,FW,starting,penalty,home,903,55885,Dragan Pantelic,GK,away,903
50281,Ivan Gudelj,MF,starting,goal,away,903,45754,Luis Arconada,GK,home,903
45793,Gerry Armstrong,FW,starting,goal,home,902,45754,Luis Arconada,GK,away,902
60317,Hector Zelaya,MF,starting,goal,away,901,45754,Luis Arconada,GK,home,901
